Source,Target,Weight
Starting Over,Ichiban Kirei na Hoshi,1.0
Starting Over,Yomadoiko,1.0
Starting Over,Junai Rhapsody,1.0
A Woman in a Fashion Building,Otohime 20000,1.0
A Woman in a Fashion Building,Tayutaum,1.0
A Woman in a Fashion Building,Suirin: Karma (Ni),1.0
A Woman in a Fashion Building,Out of My Mind,1.0
Kudamono,Tayutaum,1.0
Kudamono,Dreamland,1.0
Nanimo Nakute Ii,Tayutaum,1.0
Ano Chi,Tayutaum,1.0
Fuan na Karada,Tayutaum,1.0
Fuan na Karada,Space Circus,1.0
Melody (Movie),Tayutaum,1.0
Melody (Movie),Space Circus,1.0
Black Fox,Doubutsu Mura no Daisodou,1.0
Mou Ichido Luminous,Shounen,1.0
Kokoro wa Hallelujah,Shounen,1.0
Otogi,Shounen,1.0
Sunny Days!,Shounen,1.0
Itte.,Shounen,1.0
Kimi no Kimochi,Shounen,1.0
Vocaloid Culture,Shounen,1.0
Holy Angel's Carol,Shounen,1.0
Shin Kokyuu,Shounen,1.0
Aa Okashii ne,Shounen,1.0
Aa Okashii ne,Akai Fuusen,1.0
Yakusoku (2019),Carry Me Off feat. Hatsune Miku,1.0
Yakusoku (2019),Force Live,1.0
Kirameki Inokori Daisensou,Carry Me Off feat. Hatsune Miku,1.0
Furimukeba Kaeru,Carry Me Off feat. Hatsune Miku,1.0
"Toriaezu, Tamade.",Carry Me Off feat. Hatsune Miku,1.0
Caesura of Despair,Carry Me Off feat. Hatsune Miku,1.0
Colours,Carry Me Off feat. Hatsune Miku,1.0
Paradise (Music),Carry Me Off feat. Hatsune Miku,1.0
Paradise (Music),Teleport,1.0
Forever and...,Carry Me Off feat. Hatsune Miku,1.0
Bytheway Dance,Circus,1.0
Haita,Circus,1.0
Haita,Heat Meat Up: Kokusan Sengen,1.0
Daisy Blue,Circus,1.0
Churazima,Circus,1.0
Shissou Word,Circus,1.0
Deaerutte Ii ne,Circus,1.0
Curry Meshi in Miracle,Circus,1.0
Gunjou Sanka,Circus,1.0
Gunjou Sanka,Datsugoku,1.0
Hand,Circus,1.0
Hitori Iro,Circus,1.0
Play Dice!,Circus,1.0
Limits,Circus,1.0
Limits,Mirai no Hito e,1.0
Replay,Circus,1.0
Question,Road without Road,1.0
Question,Que Sera Sera Kisoukyoku,1.0
Question,Akogare Ranraran,1.0
Alche Miss Katrina,Road without Road,1.0
Alche Miss Katrina,Akai Fuusen,1.0
Alche Miss Katrina,Magical Love Potion!,1.0
Sonoki ga Nai nara,Road without Road,1.0
Sonoki ga Nai nara,Te wo Tsunaide Arukou,1.0
Sonoki ga Nai nara,Muteki-kyuu*Believer / Mirai Harmony,1.0
Sonoki ga Nai nara,Tatoeba,1.0
Poputepipikku Specials,Tonari no Seki-kun Specials,1.0
Fuuta-kun,Tonari no Seki-kun Specials,1.0
Godzilla 3: Hoshi wo Kuu Mono,Zero Seiki Movie 2: Herlock,1.0
Mahou Shoujo Lyrical Nanoha A's Picture Drama,Osomatsu-san Short Film Series 2nd Season,1.0
Mahou Shoujo Lyrical Nanoha StrikerS Picture Drama,Robot Girls Z: Fukkatsu no Chika Teikoku!? Robot Girls Z vs. Nazo no Sandai Shuyaku Robo!,1.0
Mahou Shoujo Lyrical Nanoha StrikerS Picture Drama,Kyou mo Kyou to te Tape wa Mawaru,1.0
Mahou Shoujo Lyrical Nanoha StrikerS Picture Drama,Toaru Kagaku no Railgun: Motto Marutto Railgun,1.0
Toyo Suisan x Tanuki to Kitsune,Kyou mo Kyou to te Tape wa Mawaru,1.0
Virtual-san wa Miteiru Specials,Kyou mo Kyou to te Tape wa Mawaru,1.0
Girls & Panzer: Saishuushou Part 3 Specials,Kyou mo Kyou to te Tape wa Mawaru,1.0
Hello Cocomong 2,Fan Kai Zhe Yi Ye,1.0
Free! Dive to the Future - Soushun no Build-up!,Cowboy Bebop: Ein no Natsuyasumi,1.0
Love Live! μ's Go→Go! LoveLive! 2015: Dream Sensation!,Cowboy Bebop: Ein no Natsuyasumi,1.0
Love Live! μ's Go→Go! LoveLive! 2015: Dream Sensation!,Arslan Senki (TV): Fuujin Ranbu - Arsen 4-koma Gekijou,1.0
Chuukou Ikkan!! Kimetsu Gakuen Monogatari: Kimetsu no Utage Tokubetsu-hen,Cowboy Bebop: Ein no Natsuyasumi,1.0
Moom: Hajimari no Monogatari,e-ma Nodo Ame CMs,1.0
Kansen Sodom,Hasande Ageru,1.0
Kansen Sodom,Soshite Watashi wa Sensei ni...,1.0
Hasande Ageru,Kansen Sodom,1.0
Soshite Watashi wa Sensei ni...,Kansen Sodom,1.0
"""Calpis"" Hakkou Monogatari",Chun Chun Chengzhang Ji: Fangzhi Ertong Yiwai Pian,1.0
"""Calpis"" Hakkou Monogatari",Pi Pi Lixian Ji,1.0
"""Calpis"" Hakkou Monogatari",Gundam UC x Nike SB,1.0
"""Calpis"" Hakkou Monogatari",Xiaobing Yang Lai Xi,1.0
Kung Fu Jiazu: Ben Ben Shu,Chun Chun Chengzhang Ji: Fangzhi Ertong Yiwai Pian,1.0
Kung Fu Jiazu: Ben Ben Shu,Song Song Xiao Zhen,1.0
Kung Fu Jiazu: Ben Ben Shu,Meng Guo Le Duoduo: Shuiguo Xunzhang,1.0
Kung Fu Jiazu: Ben Ben Shu,Kaijuu Step SDGs Daisakusen,1.0
Kung Fu Jiazu: Ben Ben Shu,Ha Li Xinsuan Koujue Tiantian Lian,1.0
Kung Fu Jiazu: Ben Ben Shu,Ao Fei Q Chong,1.0
Kung Fu Jiazu: Ben Ben Shu,Long Tu Zhandui,1.0
Kung Fu Jiazu: Ben Ben Shu,Taiban!,1.0
Kung Fu Jiazu: Ben Ben Shu,"Hi, Goodbye: Shuqi Qushi",1.0
Kung Fu Jiazu: Ben Ben Shu,Du Dang Man 3rd Season,1.0
Pokemon-tachi to Asobou!,Gundam UC x Nike SB,1.0
Pokemon-tachi to Asobou!,Bloomy*Cafe,1.0
Kyoukaisenjou no Horizon Special,Neppuu Kairiku Bushi Road,1.0
Kouryuu Densetsu Villgust PV,Pokemon XY&Z: Subete no Nazo wo Tokiakase!,0.8
Sword Art Online: Alicization - War of Underworld Recap,Pokemon XY&Z: Subete no Nazo wo Tokiakase!,1.0
Saikai,Lagtrain,1.0
Saikai,Soko ni wa Mata Meikyuu,1.0
Saikai,Gekka Bijin (Music),1.0
Saikai,Boku wa Omocha,1.0
Saikai,Eureka,1.0
Saikai,DeDeDe,1.0
Saikai,Mad Love,1.0
Saikai,Serenade,1.0
Saikai,I Just Rock,1.0
Kawaki wo Ameku,Kimi no Egao,1.0
Kawaki wo Ameku,Melty Land Nightmare,1.0
Kawaki wo Ameku,Smileflower,1.0
Kawaki wo Ameku,Pastel Tea Time,1.0
Kawaki wo Ameku,Que Sera Sera Kisoukyoku,1.0
Kawaki wo Ameku,Introduction,1.0
Kawaki wo Ameku,Boku no Valentine Day,1.0
Natsuyasumi no Osakana,Mirai no Hito e,1.0
Mermaid,Mirai no Hito e,1.0
Usa Weather Show,Futsuu tte Nandarou?,1.0
Minimini TV CM,Hamaneko,1.0
Reizouko no Tsukenosuke!,Gaikotsu Shotenin Honda-san,1.0
Aoi Douwa,Yomadoiko,1.0
Aoi Douwa,Junai Rhapsody,1.0
UnAlive,Yomadoiko,1.0
UnAlive,Agitation!,1.0
City (Music),Yomadoiko,1.0
City (Music),Super Nova Revolu5tar,1.0
City (Music),Hollowness,1.0
City (Music),Tululu feat. Taku Inoue,1.0
Ima ni Mitero yo!,Yomadoiko,1.0
Kurogane no Moribito,Yomadoiko,1.0
Sekai no Tsuzuki,Yomadoiko,1.0
Sekai no Tsuzuki,Akogare Ranraran,1.0
"Utatte Oboeru yo! Kuku no Uta, Kenchoushozaichi",Yomadoiko,1.0
Judge,Yomadoiko,1.0
Judge,Force Live,1.0
Judge,Teleport,1.0
Judge,Running in the Dark,1.0
Judge,Wish You Luck,1.0
Shirayuki,Yomadoiko,1.0
Shirayuki,Tatoeba,1.0
Sawai Seiyaki Kabushikigaisha CMs,Morimori Shima no Mogu to Perol,1.0
Sawai Seiyaki Kabushikigaisha CMs,MahoYome: Aisatsu,1.0
Roll,Morimori Shima no Mogu to Perol,1.0
McDull: Kuaile Di Tan,MahoYome: Aisatsu,1.0
Chengzi Gushi,MahoYome: Aisatsu,1.0
#Compass,Break Go!Ga!,1.0
Love Live! School Idol Festival All Stars,Break Go!Ga!,1.0
Pole Princess!! Prologue,Break Go!Ga!,1.0
Pole Princess!! Prologue,Bloomy*Cafe,1.0
Pole Princess!! Prologue,Pokemon Scarlet Violet,1.0
JRA x Gudetama,Zhongguo Huiben Jingdian Mingzhu Xilie: Shouhui Xiyou,1.0
Tug-Tug,Ari to Kirigirisu,1.0
Nan Guo Xian Sheng,Ari to Kirigirisu,1.0
Han Niu Yu Mu Tong,Ari to Kirigirisu,1.0
Han Niu Yu Mu Tong,Zhao Xiao Ge Ge,1.0
Chongfeng Hao,Ari to Kirigirisu,1.0
Ryuu ga Gotoku Online x Taka no Tsume,Koro-sensei Quest!,1.0
Cai Liu,Koro-sensei Quest!,1.0
Cai Liu,Zhege Nusheng Hen Putong,1.0
Cai Liu,Shin Shinka no Mi Gekijou,1.0
Cai Liu,Chibi Revenger,1.0
Cai Liu,Umayuru,1.0
Cai Liu,RabbiTube: Creator ni Challenge!,1.0
Metamon to! Wooper to Katazuke,Koro-sensei Quest!,1.0
Ao no Butai ni Omoi wo Yosete,Koro-sensei Quest!,1.0
Ao no Butai ni Omoi wo Yosete,Chain Chronicle x Mitsubishi Tokyo UFJ-VISA Debit,1.0
Ao no Butai ni Omoi wo Yosete,Ashuai 9th Season,1.0
Ao no Butai ni Omoi wo Yosete,Youjo Shachou R,1.0
Tsukiyo & Opal,Warau Kumo,1.0
Tsukiyo & Opal,Furidashi,1.0
Tsukiyo & Opal,Noise,1.0
Futsuu tte Nandarou?,Usa Weather Show,1.0
Da Li Si Rizhi,Lupin III vs. Cat's Eye,0.8
Ken to Mahou no Logres: Inishie no Megami x Fate/Extella,Zoning Tokyo,1.0
Chibi Godzilla,Ben Ben de Xingfu Shenghuo: Xingfu Huayuan,1.0
Chibi Godzilla,Me Me Xia,1.0
Chibi Godzilla,"Pikachu, Pochama to Fushigi na Nendo",1.0
Mengxiang Zhi Lu,Me Me Xia,1.0
Mengxiang Zhi Lu,"Pikachu, Pochama to Fushigi na Nendo",1.0
Mengxiang Zhi Lu,Xian Mu,1.0
Mengxiang Zhi Lu,Song Song Xiao Zhen,1.0
Mengxiang Zhi Lu,Project Bullet/Bullet,1.0
Mengxiang Zhi Lu,LB Commerce: Omoi yo Todoke!,1.0
Mengxiang Zhi Lu,Biancheng Mao: Cheng Chang Riji,1.0
Mengxiang Zhi Lu,Chiba Pedal: Yowamushi Pedal to Manabu Jitensha Koutsuu Anzen,1.0
Warau Kumo,Tsukiyo & Opal,1.0
Noise,Tsukiyo & Opal,1.0
Furidashi,Tsukiyo & Opal,1.0
Green Red,Why Re-Mix 2002,1.0
Jidousha ni Natta Kame no Uta,Akai Fuusen,1.0
Jidousha ni Natta Kame no Uta,Que Sera Sera Kisoukyoku,1.0
Jidousha ni Natta Kame no Uta,Encore,1.0
Jidousha ni Natta Kame no Uta,Kako ni Torawareteiru,1.0
"Kondo, Kimi to",Akai Fuusen,1.0
"Kondo, Kimi to",Junai Rhapsody,1.0
Akubi Neko,Akai Fuusen,1.0
Akubi Neko,Minna no Douyou: Shabondama - Oyako de Utau Uta,1.0
Akubi Neko,Te wo Tsunaide Arukou,1.0
Akubi Neko,Running in the Dark,1.0
Akubi Neko,Akogare Ranraran,1.0
Akubi Neko,Tatoeba,1.0
"Wanted, Wasted",Akai Fuusen,1.0
"Wanted, Wasted",Tatoeba,1.0
Laundry,Akai Fuusen,1.0
Laundry,Te wo Tsunaide Arukou,1.0
Laundry,Baby Tayo Dong-yo 2,1.0
Kiss My Cheek,Akai Fuusen,1.0
Kiss My Cheek,Running in the Dark,1.0
Kiss My Cheek,Oto no Symphony,1.0
Kienai feat. Harutya,Akai Fuusen,1.0
Kienai feat. Harutya,Baby Tayo Dong-yo 2,1.0
Deeper,Kami nomi zo Shiru Sekai: Nonstop!! Hunters,1.0
Tadashii Itsuwari kara no Kishou,Kami nomi zo Shiru Sekai: Nonstop!! Hunters,1.0
Tejime,Kami nomi zo Shiru Sekai: Nonstop!! Hunters,1.0
Bang!Bang!Bang!,Kami nomi zo Shiru Sekai: Nonstop!! Hunters,1.0
Bang!Bang!Bang!,Hakken,1.0
Sangenshoku,Kami nomi zo Shiru Sekai: Nonstop!! Hunters,1.0
Kyoufu no Hiruyasumi,Kami nomi zo Shiru Sekai: Nonstop!! Hunters,1.0
Kyoufu no Hiruyasumi,Tatoeba,1.0
Nonnon,Minna no Douyou: Shabondama - Oyako de Utau Uta,1.0
Nonnon,Ookina Furudokei (1973),1.0
Umarete Kureta Arigatou,Minna no Douyou: Shabondama - Oyako de Utau Uta,1.0
Niji Kyun Curl Licca-chan,Minna no Douyou: Shabondama - Oyako de Utau Uta,1.0
Kangaroo wa Doko ni Itta no ka,Minna no Douyou: Shabondama - Oyako de Utau Uta,1.0
Kangaroo wa Doko ni Itta no ka,Datsugoku,1.0
Kangaroo wa Doko ni Itta no ka,Seven Count,1.0
Days of Delight,Force Live,1.0
Kanashimi no Kodomo-tachi,Force Live,1.0
Kanashimi no Kodomo-tachi,Kawa wa Dare no Mono?,1.0
Beniimo Musume,Force Live,1.0
Happy Happy Birthday,Force Live,1.0
Tot Musica,Force Live,1.0
Zhi Duoduo Qihuan Xingkong Zhi Lu,Du Du Xiao Bashi: Shuxue Chengbao,1.0
Zhi Duoduo Qihuan Xingkong Zhi Lu,Koisuru Asteroid: KiraKira Zoukan-gou,1.0
Zhi Duoduo Qihuan Xingkong Zhi Lu,Du Dang Man 2nd Season,1.0
You Bei Zaojiao Zongdongyuan,Koisuru Asteroid: KiraKira Zoukan-gou,1.0
You Bei Zaojiao Zongdongyuan,Oned,1.0
Kepu Zhongguo: Xiao Po Hai Jindu Xilie,Koisuru Asteroid: KiraKira Zoukan-gou,1.0
Gaoxiao de Ai Lun,Koisuru Asteroid: KiraKira Zoukan-gou,1.0
Gaoxiao de Ai Lun,Neko Neko Gong Show,1.0
Nanjamo no Aibou wa Nanimono nanja!? (Donna Monja TV),Koisuru Asteroid: KiraKira Zoukan-gou,1.0
Nanjamo no Aibou wa Nanimono nanja!? (Donna Monja TV),Hong Lou Meng (ONA),1.0
Nanjamo no Aibou wa Nanimono nanja!? (Donna Monja TV),Steamo,1.0
Nanjamo no Aibou wa Nanimono nanja!? (Donna Monja TV),Mo Sheng Di Di Xin Shijie,1.0
Tiaoyue Zhanshi Fanwai Pian,Du Dang Man 2nd Season,1.0
Tiaoyue Zhanshi Fanwai Pian,Wang Zi Quan Zhidao,1.0
Tiaoyue Zhanshi Fanwai Pian,Bangongshi Na Dian Shi er,1.0
Koeda-chan CMs,Aya to Majo,1.0
Koeda-chan CMs,Little Wonders: Sneeze,1.0
Non-Breath Oblige,Taiyou to Tsuki no Kodomo-tachi (2018),1.0
#Aqua Iro Palette,Taiyou to Tsuki no Kodomo-tachi (2018),1.0
Limbo,Taiyou to Tsuki no Kodomo-tachi (2018),1.0
Kakegurui Picture Drama,Code Geass: Fukkatsu no Lelouch Picture Drama,1.0
Uneasiness and Triangle,Wakame Buildings,1.0
Tian Xin Ge Ge: Huanbao Xilie,Arslan Senki (TV): Fuujin Ranbu - Arsen 4-koma Gekijou,1.0
Tian Xin Ge Ge: Huanbao Xilie,Sword Art Online Movie: Ordinal Scale - Sword Art Offline,1.0
Tian Xin Ge Ge: Huanbao Xilie,Kidou Senshi Gakuen: Kaettekita G-Reco Koushien,1.0
Be Rockin',Neko Neko Gong Show,1.0
Zhuang Chen Fan Dou Zhan Che,Neko Neko Gong Show,1.0
Zhuang Chen Fan Dou Zhan Che,Bloomy*Cafe,1.0
Zhuang Chen Fan Dou Zhan Che,Xingfu Lushang (ONA),1.0
Zhuang Chen Fan Dou Zhan Che,Sharedol,1.0
"Tottoko Hamtarou: ""A"" kara ""N"" made Hiragana Asobi",Kimari no Nai Kuni,1.0
Pizza,Que Sera Sera Kisoukyoku,1.0
Pizza,Datsugoku,1.0
Pizza,Seven Count,1.0
Zigi,Que Sera Sera Kisoukyoku,1.0
Zigi,Teleport,1.0
Zigi,Seven Count,1.0
Ookina Ringo no Shita de,Que Sera Sera Kisoukyoku,1.0
Ookina Ringo no Shita de,Shinkai,1.0
Liella no Uta 2,Que Sera Sera Kisoukyoku,1.0
Liella no Uta 2,Heat Meat Up: Kokusan Sengen,1.0
Liella no Uta 2,Wish You Luck,1.0
Liella no Uta 2,Seven Count,1.0
Hong Mao Lan Tu: Guangming Jian,Xiao Ying Jinji,1.0
Hong Mao Lan Tu: Guangming Jian,Shuumatsu Train Doko e Iku?,1.0
Hong Mao Lan Tu: Guangming Jian,Zi Sheng Chuanqi,1.0
Hong Mao Lan Tu: Guangming Jian,Bu Yiyang de Tuzi Huihua Pian,1.0
Hong Mao Lan Tu: Guangming Jian,Buffett Shenmi Julebu,1.0
Hong Mao Lan Tu: Guangming Jian,Shenmi Di Haidao,1.0
Hong Mao Lan Tu: Guangming Jian,Wudang Hong Shaonian,1.0
Hong Mao Lan Tu: Guangming Jian,Xiao Xiao Dou Leyuan,1.0
Hong Mao Lan Tu: Guangming Jian,Zhi Shanzhi Dao,1.0
Hong Mao Lan Tu: Guangming Jian,Tiaoyue Zhanshi 2,1.0
Hong Mao Lan Tu: Guangming Jian,Mianju Zhanshi,1.0
Hong Mao Lan Tu: Guangming Jian,Dongwu Hechang Tuan,1.0
Ku Jie de Kexue Zhi Lu: Wu Tou Hua Kai,Xiao Ying Jinji,1.0
Ku Jie de Kexue Zhi Lu: Wu Tou Hua Kai,Huo Xing Wa: Yinghan Leyuan - Nengliang Mofang,1.0
Shuxiang Ji Zhi Tian Yu Chuanqi,Zi Sheng Chuanqi,1.0
Shuxiang Ji Zhi Tian Yu Chuanqi,Shengwu Wangguo Qihuan Zhi Lu,1.0
Shuxiang Ji Zhi Tian Yu Chuanqi,Fenghuang Ji Xiang Yu Qingming Shanghe Tu,1.0
Shuxiang Ji Zhi Tian Yu Chuanqi,Hun Yuan,1.0
Shuxiang Ji Zhi Tian Yu Chuanqi,Hei Hei Yu Baibai: Qi Shan Xuexiao,1.0
Shuxiang Ji Zhi Tian Yu Chuanqi,Zhen Hai Baowei Zhan,1.0
Shuxiang Ji Zhi Tian Yu Chuanqi,Dou Dou Hu: Huan Shu You,1.0
Shuxiang Ji Zhi Tian Yu Chuanqi,Batu de Qimiao Lucheng,1.0
Shuxiang Ji Zhi Tian Yu Chuanqi,Shuo Guo Lei Lei 2nd Season,1.0
Dou Dou Hu: Huan Shu You,Bu Yiyang de Tuzi Huihua Pian,1.0
Dou Dou Hu: Huan Shu You,Huo Xing Wa: Yuzhou Yaoshi,1.0
Dou Dou Hu: Huan Shu You,Shengxiao Chuanqi: Shi Er Shengxiao Chuangjianghu,1.0
Dou Dou Hu: Huan Shu You,Jiligulu He Baba Mao,1.0
Dou Dou Hu: Huan Shu You,Shuxiang Ji Zhi Tian Yu Chuanqi,1.0
Dou Dou Hu: Huan Shu You,Jueshi Tu II: Yongheng Zhi Qu,1.0
Dou Dou Hu: Huan Shu You,Xingxing Meng,1.0
Dou Dou Hu: Huan Shu You,Zhu Cheng Man Youji,1.0
Dou Dou Hu: Huan Shu You,Yu Qilin Gushi Hui: Jingdian Gushi Zong Dong Yuan,1.0
Dou Dou Hu: Huan Shu You,Chao Mini Zhanshi 2nd Season,1.0
Dou Dou Hu: Huan Shu You,Zhen Hai Baowei Zhan,1.0
Dou Dou Hu: Huan Shu You,Nono Senlin,1.0
Dou Dou Hu: Huan Shu You,Meimiao Licheng,1.0
Shuimu Donghua Xuetang,Buffett Shenmi Julebu,1.0
Shuimu Donghua Xuetang,Moguai Che Xiaodui,1.0
Shuimu Donghua Xuetang,Udangtangtang Jaedong-ine,1.0
Shuimu Donghua Xuetang,Ju Long Shangu,1.0
Shuimu Donghua Xuetang,Jiayou Baobei,1.0
Shuimu Donghua Xuetang,Babu Dou,1.0
Shuimu Donghua Xuetang,Tongzi Chuanqi: Da Nao Zhao Cai Dao,1.0
Shuimu Donghua Xuetang,Yanwei Xia,1.0
Shuimu Donghua Xuetang,Dou Dou Hu Yuzhou Da Maoxian,1.0
Shuimu Donghua Xuetang,Wa Wa Mofa Xuexiao,1.0
Shuimu Donghua Xuetang,Shuimu Youjiao Xuetang Xilie: Shenghuo Xiao Baike,1.0
Shuimu Donghua Xuetang,Xiao Xiao Zhihui Wu,1.0
Shuimu Donghua Xuetang,Shenqi de Youxi: Zhihui Shaonian Zu,1.0
Shuimu Donghua Xuetang,Jin Huli He Fen Fenghuang,1.0
Shuimu Donghua Xuetang,Shengxiao Chuanqi: Shi Er Shengxiao Chuangjianghu,1.0
Shuimu Donghua Xuetang,Jiligulu He Baba Mao,1.0
Shuimu Donghua Xuetang,Ben Ben You Youji,1.0
Shuimu Donghua Xuetang,Chong Chong,1.0
Shuimu Donghua Xuetang,Meng Zhou Shaonian Zhi: Xihan Gongzhu,1.0
Shuimu Donghua Xuetang,Ying Tian Xun Youji,1.0
Shuimu Donghua Xuetang,Laoshu Biji: Tanmi Chengshi,1.0
Ji Gong,Shenmi Di Haidao,1.0
Ji Gong,Caoyuan Dou Si: X Jiong Tegong,1.0
Ji Gong,Donghua Shuo Tangshi,1.0
Ji Gong,Meng Zhou Shaonian Zhi: Xihan Gongzhu,1.0
Ji Gong,Meng Jiangnu (2018),1.0
Ji Gong,Guai Hu Zaojiao Leyuan Zhi Yuwen,1.0
Ji Gong,An de Tie Dan An de Wa,1.0
Ji Gong,Ya Ya Julebu,1.0
Ji Gong,Chi Chi de Mimi Riji,1.0
Ji Gong,Congming Lun Wen Xu,1.0
Ji Gong,Wai Xing Ren Ago 3rd Season,1.0
Ji Gong,Miao Xingren,1.0
Ji Gong,Zhonghua Lishi Wenhua Mingren,1.0
Ji Gong,Guo Guo Biedongdui,1.0
Ji Gong,Xiaopin Yijia Ren: Baoxiao Xiaoyuan Pian,1.0
Ji Gong,Ku Jie de Kexue Zhi Lu: Renti Aomi,1.0
Ji Gong,Shanguang Xiao Zongdui,1.0
Ji Gong,Xunzhao Xiao Tianshi,1.0
Ji Gong,Hanbagui De Gushi: Zhengjiu Wangzi,1.0
Lele Hu de Jia,Shenmi Di Haidao,1.0
Lele Hu de Jia,Qimiao Mengjing,1.0
Lele Hu de Jia,Jia You Jiu Shen,1.0
Lele Hu de Jia,Wanpi De Kexue,1.0
Lele Hu de Jia,Shenqi Zhihui Dao,1.0
Lele Hu de Jia,Haha Xiong Huanxiang Leyuan,1.0
Lele Hu de Jia,Jiang Wu Qingchun,1.0
Lele Hu de Jia,Deko Boko Friends 4,1.0
Lele Hu de Jia,Shengxiao Baobei,1.0
Lele Hu de Jia,Ling Shi Mao Xian Wang,1.0
Qi Qu Gong Fang: Zhezhi Baodian,Wudang Hong Shaonian,1.0
Qi Qu Gong Fang: Zhezhi Baodian,Xiao Gou Duo Bi,1.0
Qi Qu Gong Fang: Zhezhi Baodian,Guo Guo Biedongdui,1.0
Qi Qu Gong Fang: Zhezhi Baodian,Dan Baobao Riji,1.0
Qi Qu Gong Fang: Zhezhi Baodian,Baoxiao Haha Zhen,1.0
Qi Qu Gong Fang: Zhezhi Baodian,Chao Mini Zhanshi,1.0
Qi Qu Gong Fang: Zhezhi Baodian,Tianyuan Xiao Jingling,1.0
Yi Fei Chong Tian: Tianji Zhang Qi,Xiao Xiao Dou Leyuan,1.0
Yi Fei Chong Tian: Tianji Zhang Qi,Feifei De Hangye,1.0
Yi Fei Chong Tian: Tianji Zhang Qi,Huo Xing Wa: Yuzhou Yaoshi,1.0
Yi Fei Chong Tian: Tianji Zhang Qi,Yi Fenzhong Xiao Zhentan,1.0
Yi Fei Chong Tian: Tianji Zhang Qi,Xing Mao Wenhua Da Jiangtang: Minjian Chuanqi,1.0
Yi Fei Chong Tian: Tianji Zhang Qi,Rubi Yoyo Kepu Xilie: Anquan Jiaoyu,1.0
Yi Fei Chong Tian: Tianji Zhang Qi,Maitian Shen Shu,1.0
Yi Fei Chong Tian: Tianji Zhang Qi,Jiqiren Dou Dou: Dou Dou Xhengzhang Ji,1.0
Yi Fei Chong Tian: Tianji Zhang Qi,DouDou Yu KuaKe: Shenmi Pengyou,1.0
Yi Fei Chong Tian: Tianji Zhang Qi,Tico Dongji Pian,1.0
Yi Fei Chong Tian: Tianji Zhang Qi,Chengshi Jiyi Wo Men de Jieri,1.0
Yi Fei Chong Tian: Tianji Zhang Qi,Chao Mini Zhanshi 4th Season,1.0
Yi Fei Chong Tian: Tianji Zhang Qi,Mala Fuzi,1.0
Yi Fei Chong Tian: Tianji Zhang Qi,Xiaohu Huan Xiang,1.0
Yi Fei Chong Tian: Tianji Zhang Qi,San Shi Liu Ji Qiyu Ji,1.0
Mary Bell no Hi no Youjin: Guratto Kitara Dousuru,Lostorage Conflated WIXOSS: Missing Link,1.0
Ganbare! Ko Zou no Koutsuu Anzen Patrol-tai,Lostorage Conflated WIXOSS: Missing Link,1.0
Shima Shima Tora no Shimajirou no Shouboutai,Kiki to Lala no Habatake! Pegasus,1.0
Dramaturgy,Yume wo Misete,1.0
Gift nor Art,Yume wo Misete,1.0
Obaachan Moshikashite,Yume wo Misete,1.0
Natsu no Niwa,Yume wo Misete,1.0
Oka Shika Chika Ika Saka,Yume wo Misete,1.0
Hitotsu no Doa,Yume wo Misete,1.0
Yurikago no Uta,Yume wo Misete,1.0
Yurikago no Uta,Heat Meat Up: Kokusan Sengen,1.0
Blooming World,Yume wo Misete,1.0
Knockin' Fantasy,Yume wo Misete,1.0
Paripari Party,Yume wo Misete,1.0
Paripari Party,Oto no Symphony,1.0
Aster,Yume wo Misete,1.0
Humanity!,Yume wo Misete,1.0
Over Light,Yume wo Misete,1.0
Oki ni Mesu mama,Heat Meat Up: Kokusan Sengen,1.0
Baka ja Nai no ni,Heat Meat Up: Kokusan Sengen,1.0
Baka ja Nai no ni,Yume Kyuukou de 15-bu,1.0
Diamond City,Heat Meat Up: Kokusan Sengen,1.0
Diamond City,Hollowness,1.0
Oned,Diannao Zongdongyuan,1.0
Oned,Xiao Xingxing Hua Dian,1.0
Oned,Amu Gou He Dingding Mao,1.0
Oned,You Bei Zaojiao Zongdongyuan,1.0
Hitojichi Koukan feat. Hatsune Miku,Lost,1.0
Haze Haseru Hateru made,Lost,1.0
QUI,Lost,1.0
Mado wo Akete,Lost,1.0
Mado wo Akete,Shout Our Evidence!,1.0
Asa wo Kitan,Mizuiro no One-Piece,1.0
Channeler,Qiangzhe Shanggou,1.0
Channeler,Xiao Dingzi,1.0
Channeler,Xiao Lin Riji,1.0
Channeler,Wo Men Ai Nong Cun,1.0
Channeler,Nanjung Ilgi,1.0
Notation of Rotating Earth,Da Luo Bo,1.0
Notation of Rotating Earth,Houzi Diao Yu,1.0
Notation of Rotating Earth,Tube Angel,1.0
Busou Renkin: Mahiro no Busou Renkin Kouza,Amanchu!: Upyopyo Dive Tsukkome! Umi no Sekai!,1.0
Beyond Creation,Wo De Hao Pengyou Zuo Zuo,1.0
Anime de Tanoshiku Manabu Koutsuu Anzen: Tenshi no Kotencotenco,Kingyo ga Nigeta,1.0
Koutsuu Anzen de Gozaru Ninja Hattori-kun,Gakken no Zunou Kaihatsu Video,1.0
Kaminari Boy Pikatta-kun no Jitensha Kyoushitsu,Gakken no Zunou Kaihatsu Video,1.0
Baja no Studio: Baja no Mita Umi,Gakken no Zunou Kaihatsu Video,1.0
Haitoku Pistols no Kinkyuu Kaigi?,Hamidashi CoroCoro,1.0
